,fecha_apertura,residencia_provincia_nombre,residencia_provincia_id,cantidad
8336,2021-04-10,Santa Cruz,78,134
8337,2021-04-10,Santa Fe,82,1200
8338,2021-04-10,Santiago del Estero,86,195
8339,2021-04-10,Tierra del Fuego,94,85
8340,2021-04-10,Tucumán,90,385
8341,2021-04-11,Buenos Aires,06,6341
8342,2021-04-11,CABA,02,3015
8343,2021-04-11,Catamarca,10,128
8344,2021-04-11,Chaco,22,154
8345,2021-04-11,Chubut,26,41
8346,2021-04-11,Corrientes,18,211
8347,2021-04-11,Córdoba,14,647
8348,2021-04-11,Entre Ríos,30,154
8349,2021-04-11,Formosa,34,92
8350,2021-04-11,Jujuy,38,21
8351,2021-04-11,La Pampa,42,84
8352,2021-04-11,La Rioja,46,67
8353,2021-04-11,Mendoza,50,235
8354,2021-04-11,Misiones,54,132
8355,2021-04-11,Neuquén,58,80
8356,2021-04-11,Río Negro,62,37
8357,2021-04-11,SIN ESPECIFICAR,99,29
8358,2021-04-11,Salta,66,30
8359,2021-04-11,San Juan,70,22
8360,2021-04-11,San Luis,74,355
8361,2021-04-11,Santa Cruz,78,69
8362,2021-04-11,Santa Fe,82,723
8363,2021-04-11,Santiago del Estero,86,133
8364,2021-04-11,Tierra del Fuego,94,93
8365,2021-04-11,Tucumán,90,251
8366,2021-04-12,Buenos Aires,06,12728
8367,2021-04-12,CABA,02,2519
8368,2021-04-12,Catamarca,10,158
8369,2021-04-12,Chaco,22,263
8370,2021-04-12,Chubut,26,203
8371,2021-04-12,Corrientes,18,62
8372,2021-04-12,Córdoba,14,1616
8373,2021-04-12,Entre Ríos,30,575
8374,2021-04-12,Formosa,34,217
8375,2021-04-12,Jujuy,38,58
8376,2021-04-12,La Pampa,42,218
8377,2021-04-12,La Rioja,46,28
8378,2021-04-12,Mendoza,50,913
8379,2021-04-12,Misiones,54,152
8380,2021-04-12,Neuquén,58,172
8381,2021-04-12,Río Negro,62,234
8382,2021-04-12,SIN ESPECIFICAR,99,49
8383,2021-04-12,Salta,66,301
8384,2021-04-12,San Juan,70,290
8385,2021-04-12,San Luis,74,666
8386,2021-04-12,Santa Cruz,78,232
8387,2021-04-12,Santa Fe,82,1546
8388,2021-04-12,Santiago del Estero,86,181
8389,2021-04-12,Tierra del Fuego,94,106
8390,2021-04-12,Tucumán,90,866
8391,2021-04-13,Buenos Aires,06,13662
8392,2021-04-13,CABA,02,2848
8393,2021-04-13,Catamarca,10,140
8394,2021-04-13,Chaco,22,258
8395,2021-04-13,Chubut,26,213
8396,2021-04-13,Corrientes,18,446
8397,2021-04-13,Córdoba,14,2483
8398,2021-04-13,Entre Ríos,30,540
8399,2021-04-13,Formosa,34,85
8400,2021-04-13,Jujuy,38,103
8401,2021-04-13,La Pampa,42,234
8402,2021-04-13,La Rioja,46,67
8403,2021-04-13,Mendoza,50,1011
8404,2021-04-13,Misiones,54,131
8405,2021-04-13,Neuquén,58,235
8406,2021-04-13,Río Negro,62,235
8407,2021-04-13,SIN ESPECIFICAR,99,51
8408,2021-04-13,Salta,66,275
8409,2021-04-13,San Juan,70,257
8410,2021-04-13,San Luis,74,671
8411,2021-04-13,Santa Cruz,78,260
8412,2021-04-13,Santa Fe,82,1634
8413,2021-04-13,Santiago del Estero,86,147
8414,2021-04-13,Tierra del Fuego,94,91
8415,2021-04-13,Tucumán,90,651
8416,2021-04-14,Buenos Aires,06,12900
8417,2021-04-14,CABA,02,2180
8418,2021-04-14,Catamarca,10,186
8419,2021-04-14,Chaco,22,310
8420,2021-04-14,Chubut,26,224
8421,2021-04-14,Corrientes,18,174
8422,2021-04-14,Córdoba,14,1684
8423,2021-04-14,Entre Ríos,30,461
8424,2021-04-14,Formosa,34,79
8425,2021-04-14,Jujuy,38,75
8426,2021-04-14,La Pampa,42,249
8427,2021-04-14,La Rioja,46,110
8428,2021-04-14,Mendoza,50,1079
8429,2021-04-14,Misiones,54,126
8430,2021-04-14,Neuquén,58,171
8431,2021-04-14,Río Negro,62,238
8432,2021-04-14,SIN ESPECIFICAR,99,53
8433,2021-04-14,Salta,66,246
8434,2021-04-14,San Juan,70,278
8435,2021-04-14,San Luis,74,690
8436,2021-04-14,Santa Cruz,78,238
8437,2021-04-14,Santa Fe,82,1877
8438,2021-04-14,Santiago del Estero,86,230
8439,2021-04-14,Tierra del Fuego,94,87
8440,2021-04-14,Tucumán,90,764
8441,2021-04-15,Buenos Aires,06,13462
8442,2021-04-15,CABA,02,3188
8443,2021-04-15,Catamarca,10,171
8444,2021-04-15,Chaco,22,335
8445,2021-04-15,Chubut,26,225
8446,2021-04-15,Corrientes,18,172
8447,2021-04-15,Córdoba,14,1738
8448,2021-04-15,Entre Ríos,30,545
8449,2021-04-15,Formosa,34,86
8450,2021-04-15,Jujuy,38,82
8451,2021-04-15,La Pampa,42,246
8452,2021-04-15,La Rioja,46,85
8453,2021-04-15,Mendoza,50,1026
8454,2021-04-15,Misiones,54,186
8455,2021-04-15,Neuquén,58,236
8456,2021-04-15,Río Negro,62,238
8457,2021-04-15,SIN ESPECIFICAR,99,52
8458,2021-04-15,Salta,66,242
8459,2021-04-15,San Juan,70,288
8460,2021-04-15,San Luis,74,687
8461,2021-04-15,Santa Cruz,78,160
8462,2021-04-15,Santa Fe,82,1972
8463,2021-04-15,Santiago del Estero,86,208
8464,2021-04-15,Tierra del Fuego,94,48
8465,2021-04-15,Tucumán,90,715
8466,2021-04-16,Buenos Aires,06,12603
8467,2021-04-16,CABA,02,2924
8468,2021-04-16,Catamarca,10,149
8469,2021-04-16,Chaco,22,288
8470,2021-04-16,Chubut,26,218
8471,2021-04-16,Corrientes,18,174
8472,2021-04-16,Córdoba,14,2182
8473,2021-04-16,Entre Ríos,30,570
8474,2021-04-16,Formosa,34,57
8475,2021-04-16,Jujuy,38,137
8476,2021-04-16,La Pampa,42,250
8477,2021-04-16,La Rioja,46,73
8478,2021-04-16,Mendoza,50,1031
8479,2021-04-16,Misiones,54,131
8480,2021-04-16,Neuquén,58,200
8481,2021-04-16,Río Negro,62,168
8482,2021-04-16,SIN ESPECIFICAR,99,45
8483,2021-04-16,Salta,66,230
8484,2021-04-16,San Juan,70,237
8485,2021-04-16,San Luis,74,709
8486,2021-04-16,Santa Cruz,78,184
8487,2021-04-16,Santa Fe,82,1929
8488,2021-04-16,Santiago del Estero,86,265
8489,2021-04-16,Tierra del Fuego,94,113
8490,2021-04-16,Tucumán,90,642
8491,2021-04-17,Buenos Aires,06,9528
8492,2021-04-17,CABA,02,3236
8493,2021-04-17,Catamarca,10,165
8494,2021-04-17,Chaco,22,153
8495,2021-04-17,Chubut,26,98
8496,2021-04-17,Corrientes,18,278
8497,2021-04-17,Córdoba,14,1063
8498,2021-04-17,Entre Ríos,30,340
8499,2021-04-17,Formosa,34,19
8500,2021-04-17,Jujuy,38,99
8501,2021-04-17,La Pampa,42,153
8502,2021-04-17,La Rioja,46,50
8503,2021-04-17,Mendoza,50,643
8504,2021-04-17,Misiones,54,112
8505,2021-04-17,Neuquén,58,116
8506,2021-04-17,Río Negro,62,228
8507,2021-04-17,SIN ESPECIFICAR,99,53
8508,2021-04-17,Salta,66,86
8509,2021-04-17,San Juan,70,77
8510,2021-04-17,San Luis,74,541
8511,2021-04-17,Santa Cruz,78,156
8512,2021-04-17,Santa Fe,82,1264
8513,2021-04-17,Santiago del Estero,86,222
8514,2021-04-17,Tierra del Fuego,94,57
8515,2021-04-17,Tucumán,90,299
8516,2021-04-18,Buenos Aires,06,6774
8517,2021-04-18,CABA,02,2810
8518,2021-04-18,Catamarca,10,111
8519,2021-04-18,Chaco,22,89
8520,2021-04-18,Chubut,26,42
8521,2021-04-18,Corrientes,18,181
8522,2021-04-18,Córdoba,14,787
8523,2021-04-18,Entre Ríos,30,155
8524,2021-04-18,Formosa,34,33
8525,2021-04-18,Jujuy,38,55
8526,2021-04-18,La Pampa,42,80
8527,2021-04-18,La Rioja,46,94
8528,2021-04-18,Mendoza,50,379
8529,2021-04-18,Misiones,54,103
8530,2021-04-18,Neuquén,58,85
8531,2021-04-18,Río Negro,62,70
8532,2021-04-18,SIN ESPECIFICAR,99,41
8533,2021-04-18,Salta,66,26
8534,2021-04-18,San Juan,70,94
8535,2021-04-18,San Luis,74,310
8536,2021-04-18,Santa Cruz,78,78
8537,2021-04-18,Santa Fe,82,771
8538,2021-04-18,Santiago del Estero,86,197
8539,2021-04-18,Tierra del Fuego,94,44
8540,2021-04-18,Tucumán,90,380
8541,2021-04-19,Buenos Aires,06,14180
8542,2021-04-19,CABA,02,2682
8543,2021-04-19,Catamarca,10,219
8544,2021-04-19,Chaco,22,253
8545,2021-04-19,Chubut,26,205
8546,2021-04-19,Corrientes,18,131
8547,2021-04-19,Córdoba,14,2177
8548,2021-04-19,Entre Ríos,30,615
8549,2021-04-19,Formosa,34,105
8550,2021-04-19,Jujuy,38,101
8551,2021-04-19,La Pampa,42,300
8552,2021-04-19,La Rioja,46,108
8553,2021-04-19,Mendoza,50,1248
8554,2021-04-19,Misiones,54,29
8555,2021-04-19,Neuquén,58,263
8556,2021-04-19,Río Negro,62,350
8557,2021-04-19,SIN ESPECIFICAR,99,44
8558,2021-04-19,Salta,66,274
8559,2021-04-19,San Juan,70,268
8560,2021-04-19,San Luis,74,802
8561,2021-04-19,Santa Cruz,78,288
8562,2021-04-19,Santa Fe,82,1700
8563,2021-04-19,Santiago del Estero,86,218
8564,2021-04-19,Tierra del Fuego,94,101
8565,2021-04-19,Tucumán,90,899
8566,2021-04-20,Buenos Aires,06,14325
8567,2021-04-20,CABA,02,3266
8568,2021-04-20,Catamarca,10,177
8569,2021-04-20,Chaco,22,246
8570,2021-04-20,Chubut,26,296
8571,2021-04-20,Corrientes,18,285
8572,2021-04-20,Córdoba,14,2269
8573,2021-04-20,Entre Ríos,30,597
8574,2021-04-20,Formosa,34,100
8575,2021-04-20,Jujuy,38,111
8576,2021-04-20,La Pampa,42,338
8577,2021-04-20,La Rioja,46,62
8578,2021-04-20,Mendoza,50,1112
8579,2021-04-20,Misiones,54,156
8580,2021-04-20,Neuquén,58,270
8581,2021-04-20,Río Negro,62,198
8582,2021-04-20,SIN ESPECIFICAR,99,46
8583,2021-04-20,Salta,66,223
8584,2021-04-20,San Juan,70,390
8585,2021-04-20,San Luis,74,853
8586,2021-04-20,Santa Cruz,78,207
8587,2021-04-20,Santa Fe,82,2220
8588,2021-04-20,Santiago del Estero,86,168
8589,2021-04-20,Tierra del Fuego,94,40
8590,2021-04-20,Tucumán,90,853
8591,2021-04-21,Buenos Aires,06,12332
8592,2021-04-21,CABA,02,2442
8593,2021-04-21,Catamarca,10,199
8594,2021-04-21,Chaco,22,222
8595,2021-04-21,Chubut,26,217
8596,2021-04-21,Corrientes,18,239
8597,2021-04-21,Córdoba,14,2044
8598,2021-04-21,Entre Ríos,30,567
8599,2021-04-21,Formosa,34,87
8600,2021-04-21,Jujuy,38,114
8601,2021-04-21,La Pampa,42,259
8602,2021-04-21,La Rioja,46,128
8603,2021-04-21,Mendoza,50,1035
8604,2021-04-21,Misiones,54,117
8605,2021-04-21,Neuquén,58,240
8606,2021-04-21,Río Negro,62,300
8607,2021-04-21,SIN ESPECIFICAR,99,41
8608,2021-04-21,Salta,66,272
8609,2021-04-21,San Juan,70,326
8610,2021-04-21,San Luis,74,640
8611,2021-04-21,Santa Cruz,78,212
8612,2021-04-21,Santa Fe,82,2108
8613,2021-04-21,Santiago del Estero,86,257
8614,2021-04-21,Tierra del Fuego,94,129
8615,2021-04-21,Tucumán,90,812
8616,2021-04-22,Buenos Aires,06,13306
8617,2021-04-22,CABA,02,3175
8618,2021-04-22,Catamarca,10,204
8619,2021-04-22,Chaco,22,218
8620,2021-04-22,Chubut,26,265
8621,2021-04-22,Corrientes,18,400
8622,2021-04-22,Córdoba,14,1236
8623,2021-04-22,Entre Ríos,30,640
8624,2021-04-22,Formosa,34,109
8625,2021-04-22,Jujuy,38,88
8626,2021-04-22,La Pampa,42,269
8627,2021-04-22,La Rioja,46,74
8628,2021-04-22,Mendoza,50,997
8629,2021-04-22,Misiones,54,128
8630,2021-04-22,Neuquén,58,219
8631,2021-04-22,Río Negro,62,298
8632,2021-04-22,SIN ESPECIFICAR,99,48
8633,2021-04-22,Salta,66,228
8634,2021-04-22,San Juan,70,392
8635,2021-04-22,San Luis,74,694
8636,2021-04-22,Santa Cruz,78,219
8637,2021-04-22,Santa Fe,82,1989
8638,2021-04-22,Santiago del Estero,86,282
8639,2021-04-22,Tierra del Fuego,94,145
8640,2021-04-22,Tucumán,90,1050
8641,2021-04-23,Buenos Aires,06,12420
8642,2021-04-23,CABA,02,2841
8643,2021-04-23,Catamarca,10,184
8644,2021-04-23,Chaco,22,278
8645,2021-04-23,Chubut,26,187
8646,2021-04-23,Corrientes,18,291
8647,2021-04-23,Córdoba,14,2047
8648,2021-04-23,Entre Ríos,30,559
8649,2021-04-23,Formosa,34,97
8650,2021-04-23,Jujuy,38,118
8651,2021-04-23,La Pampa,42,259
8652,2021-04-23,La Rioja,46,94
8653,2021-04-23,Mendoza,50,1000
8654,2021-04-23,Misiones,54,141
8655,2021-04-23,Neuquén,58,322
8656,2021-04-23,Río Negro,62,278
8657,2021-04-23,SIN ESPECIFICAR,99,35
8658,2021-04-23,Salta,66,239
8659,2021-04-23,San Juan,70,285
8660,2021-04-23,San Luis,74,572
8661,2021-04-23,Santa Cruz,78,250
8662,2021-04-23,Santa Fe,82,2021
8663,2021-04-23,Santiago del Estero,86,223
8664,2021-04-23,Tierra del Fuego,94,86
8665,2021-04-23,Tucumán,90,649
8666,2021-04-24,Buenos Aires,06,7411
8667,2021-04-24,CABA,02,2419
8668,2021-04-24,Catamarca,10,72
8669,2021-04-24,Chaco,22,168
8670,2021-04-24,Chubut,26,99
8671,2021-04-24,Corrientes,18,344
8672,2021-04-24,Córdoba,14,1255
8673,2021-04-24,Entre Ríos,30,304
8674,2021-04-24,Formosa,34,101
8675,2021-04-24,Jujuy,38,63
8676,2021-04-24,La Pampa,42,210
8677,2021-04-24,La Rioja,46,84
8678,2021-04-24,Mendoza,50,592
8679,2021-04-24,Misiones,54,127
8680,2021-04-24,Neuquén,58,207
8681,2021-04-24,Río Negro,62,170
8682,2021-04-24,SIN ESPECIFICAR,99,30
8683,2021-04-24,Salta,66,51
8684,2021-04-24,San Juan,70,140
8685,2021-04-24,San Luis,74,410
8686,2021-04-24,Santa Cruz,78,111
8687,2021-04-24,Santa Fe,82,1354
8688,2021-04-24,Santiago del Estero,86,180
8689,2021-04-24,Tierra del Fuego,94,61
8690,2021-04-24,Tucumán,90,223
8691,2021-04-25,Buenos Aires,06,5859
8692,2021-04-25,CABA,02,2482
8693,2021-04-25,Catamarca,10,169
8694,2021-04-25,Chaco,22,112
8695,2021-04-25,Chubut,26,48
8696,2021-04-25,Corrientes,18,185
8697,2021-04-25,Córdoba,14,478
8698,2021-04-25,Entre Ríos,30,209
8699,2021-04-25,Formosa,34,30
8700,2021-04-25,Jujuy,38,33
8701,2021-04-25,La Pampa,42,131
8702,2021-04-25,La Rioja,46,40
8703,2021-04-25,Mendoza,50,167
8704,2021-04-25,Misiones,54,106
8705,2021-04-25,Neuquén,58,129
8706,2021-04-25,Río Negro,62,100
8707,2021-04-25,SIN ESPECIFICAR,99,20
8708,2021-04-25,Salta,66,27
8709,2021-04-25,San Juan,70,52
8710,2021-04-25,San Luis,74,288
8711,2021-04-25,Santa Cruz,78,155
8712,2021-04-25,Santa Fe,82,862
8713,2021-04-25,Santiago del Estero,86,167
8714,2021-04-25,Tierra del Fuego,94,32
8715,2021-04-25,Tucumán,90,224
8716,2021-04-26,Buenos Aires,06,11891
8717,2021-04-26,CABA,02,2532
8718,2021-04-26,Catamarca,10,216
8719,2021-04-26,Chaco,22,172
8720,2021-04-26,Chubut,26,225
8721,2021-04-26,Corrientes,18,135
8722,2021-04-26,Córdoba,14,1831
8723,2021-04-26,Entre Ríos,30,781
8724,2021-04-26,Formosa,34,137
8725,2021-04-26,Jujuy,38,99
8726,2021-04-26,La Pampa,42,349
8727,2021-04-26,La Rioja,46,87
8728,2021-04-26,Mendoza,50,1051
8729,2021-04-26,Misiones,54,88
8730,2021-04-26,Neuquén,58,421
8731,2021-04-26,Río Negro,62,391
8732,2021-04-26,SIN ESPECIFICAR,99,46
8733,2021-04-26,Salta,66,313
8734,2021-04-26,San Juan,70,353
8735,2021-04-26,San Luis,74,517
8736,2021-04-26,Santa Cruz,78,225
8737,2021-04-26,Santa Fe,82,1677
8738,2021-04-26,Santiago del Estero,86,162
8739,2021-04-26,Tierra del Fuego,94,76
8740,2021-04-26,Tucumán,90,972
8741,2021-04-27,Buenos Aires,06,11741
8742,2021-04-27,CABA,02,2733
8743,2021-04-27,Catamarca,10,147
8744,2021-04-27,Chaco,22,279
8745,2021-04-27,Chubut,26,212
8746,2021-04-27,Corrientes,18,266
8747,2021-04-27,Córdoba,14,1942
8748,2021-04-27,Entre Ríos,30,593
8749,2021-04-27,Formosa,34,72
8750,2021-04-27,Jujuy,38,113
8751,2021-04-27,La Pampa,42,383
8752,2021-04-27,La Rioja,46,69
8753,2021-04-27,Mendoza,50,1020
8754,2021-04-27,Misiones,54,83
8755,2021-04-27,Neuquén,58,413
8756,2021-04-27,Río Negro,62,416
8757,2021-04-27,SIN ESPECIFICAR,99,33
8758,2021-04-27,Salta,66,233
8759,2021-04-27,San Juan,70,486
8760,2021-04-27,San Luis,74,519
8761,2021-04-27,Santa Cruz,78,245
8762,2021-04-27,Santa Fe,82,2081
8763,2021-04-27,Santiago del Estero,86,145
8764,2021-04-27,Tierra del Fuego,94,88
8765,2021-04-27,Tucumán,90,682
8766,2021-04-28,Buenos Aires,06,10633
8767,2021-04-28,CABA,02,2773
8768,2021-04-28,Catamarca,10,137
8769,2021-04-28,Chaco,22,327
8770,2021-04-28,Chubut,26,259
8771,2021-04-28,Corrientes,18,191
8772,2021-04-28,Córdoba,14,1826
8773,2021-04-28,Entre Ríos,30,646
8774,2021-04-28,Formosa,34,23
8775,2021-04-28,Jujuy,38,96
8776,2021-04-28,La Pampa,42,377
8777,2021-04-28,La Rioja,46,54
8778,2021-04-28,Mendoza,50,812
8779,2021-04-28,Misiones,54,118
8780,2021-04-28,Neuquén,58,276
8781,2021-04-28,Río Negro,62,300
8782,2021-04-28,SIN ESPECIFICAR,99,58
8783,2021-04-28,Salta,66,181
8784,2021-04-28,San Juan,70,260
8785,2021-04-28,San Luis,74,594
8786,2021-04-28,Santa Cruz,78,227
8787,2021-04-28,Santa Fe,82,1958
8788,2021-04-28,Santiago del Estero,86,211
8789,2021-04-28,Tierra del Fuego,94,89
8790,2021-04-28,Tucumán,90,865
8791,2021-04-29,Buenos Aires,06,10646
8792,2021-04-29,CABA,02,2686
8793,2021-04-29,Catamarca,10,155
8794,2021-04-29,Chaco,22,321
8795,2021-04-29,Chubut,26,185
8796,2021-04-29,Corrientes,18,198
8797,2021-04-29,Córdoba,14,2040
8798,2021-04-29,Entre Ríos,30,585
8799,2021-04-29,Formosa,34,25
8800,2021-04-29,Jujuy,38,90
8801,2021-04-29,La Pampa,42,321
8802,2021-04-29,La Rioja,46,86
8803,2021-04-29,Mendoza,50,866
8804,2021-04-29,Misiones,54,84
8805,2021-04-29,Neuquén,58,398
8806,2021-04-29,Río Negro,62,285
8807,2021-04-29,SIN ESPECIFICAR,99,52
8808,2021-04-29,Salta,66,269
8809,2021-04-29,San Juan,70,349
8810,2021-04-29,San Luis,74,385
8811,2021-04-29,Santa Cruz,78,226
8812,2021-04-29,Santa Fe,82,2011
8813,2021-04-29,Santiago del Estero,86,200
8814,2021-04-29,Tierra del Fuego,94,52
8815,2021-04-29,Tucumán,90,604
8816,2021-04-30,Buenos Aires,06,9951
8817,2021-04-30,CABA,02,2184
8818,2021-04-30,Catamarca,10,125
8819,2021-04-30,Chaco,22,206
8820,2021-04-30,Chubut,26,107
8821,2021-04-30,Corrientes,18,166
8822,2021-04-30,Córdoba,14,1760
8823,2021-04-30,Entre Ríos,30,486
8824,2021-04-30,Formosa,34,21
8825,2021-04-30,Jujuy,38,82
8826,2021-04-30,La Pampa,42,392
8827,2021-04-30,La Rioja,46,29
8828,2021-04-30,Mendoza,50,770
8829,2021-04-30,Misiones,54,107
8830,2021-04-30,Neuquén,58,427
8831,2021-04-30,Río Negro,62,273
8832,2021-04-30,SIN ESPECIFICAR,99,38
8833,2021-04-30,Salta,66,203
8834,2021-04-30,San Juan,70,320
8835,2021-04-30,San Luis,74,433
8836,2021-04-30,Santa Cruz,78,194
8837,2021-04-30,Santa Fe,82,1938
8838,2021-04-30,Santiago del Estero,86,193
8839,2021-04-30,Tierra del Fuego,94,96
8840,2021-04-30,Tucumán,90,659
8841,2021-05-01,Buenos Aires,06,4884
8842,2021-05-01,CABA,02,1823
8843,2021-05-01,Catamarca,10,43
8844,2021-05-01,Chaco,22,155
8845,2021-05-01,Chubut,26,85
8846,2021-05-01,Corrientes,18,158
8847,2021-05-01,Córdoba,14,868
8848,2021-05-01,Entre Ríos,30,201
8849,2021-05-01,Formosa,34,21
8850,2021-05-01,Jujuy,38,62
8851,2021-05-01,La Pampa,42,288
8852,2021-05-01,La Rioja,46,86
8853,2021-05-01,Mendoza,50,349
8854,2021-05-01,Misiones,54,119
8855,2021-05-01,Neuquén,58,217
8856,2021-05-01,Río Negro,62,152
8857,2021-05-01,SIN ESPECIFICAR,99,30
8858,2021-05-01,Salta,66,22
8859,2021-05-01,San Juan,70,59
8860,2021-05-01,San Luis,74,273
8861,2021-05-01,Santa Cruz,78,154
8862,2021-05-01,Santa Fe,82,1078
8863,2021-05-01,Santiago del Estero,86,146
8864,2021-05-01,Tierra del Fuego,94,56
8865,2021-05-01,Tucumán,90,217
8866,2021-05-02,Buenos Aires,06,4277
8867,2021-05-02,CABA,02,1824
8868,2021-05-02,Catamarca,10,109
8869,2021-05-02,Chaco,22,133
8870,2021-05-02,Chubut,26,56
8871,2021-05-02,Corrientes,18,79
8872,2021-05-02,Córdoba,14,685
8873,2021-05-02,Entre Ríos,30,162
8874,2021-05-02,Formosa,34,20
8875,2021-05-02,Jujuy,38,37
8876,2021-05-02,La Pampa,42,217
8877,2021-05-02,La Rioja,46,159
8878,2021-05-02,Mendoza,50,187
8879,2021-05-02,Misiones,54,85
8880,2021-05-02,Neuquén,58,162
8881,2021-05-02,Río Negro,62,72
8882,2021-05-02,SIN ESPECIFICAR,99,15
8883,2021-05-02,Salta,66,22
8884,2021-05-02,San Juan,70,53
8885,2021-05-02,San Luis,74,228
8886,2021-05-02,Santa Cruz,78,69
8887,2021-05-02,Santa Fe,82,536
8888,2021-05-02,Santiago del Estero,86,205
8889,2021-05-02,Tierra del Fuego,94,29
8890,2021-05-02,Tucumán,90,187
8891,2021-05-03,Buenos Aires,06,11895
8892,2021-05-03,CABA,02,2734
8893,2021-05-03,Catamarca,10,237
8894,2021-05-03,Chaco,22,288
8895,2021-05-03,Chubut,26,178
8896,2021-05-03,Corrientes,18,122
8897,2021-05-03,Córdoba,14,1874
8898,2021-05-03,Entre Ríos,30,768
8899,2021-05-03,Formosa,34,153
8900,2021-05-03,Jujuy,38,118
8901,2021-05-03,La Pampa,42,425
8902,2021-05-03,La Rioja,46,145
8903,2021-05-03,Mendoza,50,1111
8904,2021-05-03,Misiones,54,116
8905,2021-05-03,Neuquén,58,488
8906,2021-05-03,Río Negro,62,424
8907,2021-05-03,SIN ESPECIFICAR,99,68
8908,2021-05-03,Salta,66,304
8909,2021-05-03,San Juan,70,398
8910,2021-05-03,San Luis,74,278
8911,2021-05-03,Santa Cruz,78,213
8912,2021-05-03,Santa Fe,82,2166
8913,2021-05-03,Santiago del Estero,86,148
8914,2021-05-03,Tierra del Fuego,94,73
8915,2021-05-03,Tucumán,90,670
8916,2021-05-04,Buenos Aires,06,11109
8917,2021-05-04,CABA,02,2688
8918,2021-05-04,Catamarca,10,190
8919,2021-05-04,Chaco,22,363
8920,2021-05-04,Chubut,26,185
8921,2021-05-04,Corrientes,18,324
8922,2021-05-04,Córdoba,14,1398
8923,2021-05-04,Entre Ríos,30,729
8924,2021-05-04,Formosa,34,207
8925,2021-05-04,Jujuy,38,134
8926,2021-05-04,La Pampa,42,427
8927,2021-05-04,La Rioja,46,40
8928,2021-05-04,Mendoza,50,897
8929,2021-05-04,Misiones,54,130
8930,2021-05-04,Neuquén,58,424
8931,2021-05-04,Río Negro,62,319
8932,2021-05-04,SIN ESPECIFICAR,99,42
8933,2021-05-04,Salta,66,314
8934,2021-05-04,San Juan,70,456
8935,2021-05-04,San Luis,74,349
8936,2021-05-04,Santa Cruz,78,228
8937,2021-05-04,Santa Fe,82,2213
8938,2021-05-04,Santiago del Estero,86,209
8939,2021-05-04,Tierra del Fuego,94,85
8940,2021-05-04,Tucumán,90,769
8941,2021-05-05,Buenos Aires,06,10630
8942,2021-05-05,CABA,02,2323
8943,2021-05-05,Catamarca,10,123
8944,2021-05-05,Chaco,22,312
8945,2021-05-05,Chubut,26,322
8946,2021-05-05,Corrientes,18,210
8947,2021-05-05,Córdoba,14,2601
8948,2021-05-05,Entre Ríos,30,679
8949,2021-05-05,Formosa,34,302
8950,2021-05-05,Jujuy,38,52
8951,2021-05-05,La Pampa,42,484
8952,2021-05-05,La Rioja,46,92
8953,2021-05-05,Mendoza,50,866
8954,2021-05-05,Misiones,54,226
8955,2021-05-05,Neuquén,58,563
8956,2021-05-05,Río Negro,62,384
8957,2021-05-05,SIN ESPECIFICAR,99,50
8958,2021-05-05,Salta,66,263
8959,2021-05-05,San Juan,70,467
8960,2021-05-05,San Luis,74,375
8961,2021-05-05,Santa Cruz,78,281
8962,2021-05-05,Santa Fe,82,2303
8963,2021-05-05,Santiago del Estero,86,265
8964,2021-05-05,Tierra del Fuego,94,91
8965,2021-05-05,Tucumán,90,655
8966,2021-05-06,Buenos Aires,06,9327
8967,2021-05-06,CABA,02,2380
8968,2021-05-06,Catamarca,10,162
8969,2021-05-06,Chaco,22,324
8970,2021-05-06,Chubut,26,175
8971,2021-05-06,Corrientes,18,214
8972,2021-05-06,Córdoba,14,1778
8973,2021-05-06,Entre Ríos,30,707
8974,2021-05-06,Formosa,34,283
8975,2021-05-06,Jujuy,38,99
8976,2021-05-06,La Pampa,42,371
8977,2021-05-06,La Rioja,46,81
8978,2021-05-06,Mendoza,50,773
8979,2021-05-06,Misiones,54,143
8980,2021-05-06,Neuquén,58,486
8981,2021-05-06,Río Negro,62,344
8982,2021-05-06,SIN ESPECIFICAR,99,46
8983,2021-05-06,Salta,66,245
8984,2021-05-06,San Juan,70,381
8985,2021-05-06,San Luis,74,425
8986,2021-05-06,Santa Cruz,78,280
8987,2021-05-06,Santa Fe,82,2159
8988,2021-05-06,Santiago del Estero,86,331
8989,2021-05-06,Tierra del Fuego,94,68
8990,2021-05-06,Tucumán,90,589
8991,2021-05-07,Buenos Aires,06,9501
8992,2021-05-07,CABA,02,2306
8993,2021-05-07,Catamarca,10,147
8994,2021-05-07,Chaco,22,267
8995,2021-05-07,Chubut,26,263
8996,2021-05-07,Corrientes,18,240
8997,2021-05-07,Córdoba,14,2022
8998,2021-05-07,Entre Ríos,30,613
8999,2021-05-07,Formosa,34,285
9000,2021-05-07,Jujuy,38,133
9001,2021-05-07,La Pampa,42,523
9002,2021-05-07,La Rioja,46,61
9003,2021-05-07,Mendoza,50,948
9004,2021-05-07,Misiones,54,200
9005,2021-05-07,Neuquén,58,642
9006,2021-05-07,Río Negro,62,339
9007,2021-05-07,SIN ESPECIFICAR,99,40
9008,2021-05-07,Salta,66,314
9009,2021-05-07,San Juan,70,437
9010,2021-05-07,San Luis,74,404
9011,2021-05-07,Santa Cruz,78,283
9012,2021-05-07,Santa Fe,82,1973
