fecha_apertura,residencia_provincia_nombre,residencia_provincia_id,cantidad
2020-12-21,Río Negro,62,324
2020-12-21,SIN ESPECIFICAR,99,7
2020-12-21,Salta,66,58
2020-12-21,San Juan,70,235
2020-12-21,San Luis,74,36
2020-12-21,Santa Cruz,78,300
2020-12-21,Santa Fe,82,1147
2020-12-21,Santiago del Estero,86,47
2020-12-21,Tierra del Fuego,94,65
2020-12-21,Tucumán,90,266
2020-12-22,Buenos Aires,06,3219
2020-12-22,CABA,02,813
2020-12-22,Catamarca,10,38
2020-12-22,Chaco,22,222
2020-12-22,Chubut,26,427
2020-12-22,Corrientes,18,185
2020-12-22,Córdoba,14,561
2020-12-22,Entre Ríos,30,322
2020-12-22,Formosa,34,3
2020-12-22,Jujuy,38,4
2020-12-22,La Pampa,42,283
2020-12-22,La Rioja,46,11
2020-12-22,Mendoza,50,125
2020-12-22,Misiones,54,20
2020-12-22,Neuquén,58,260
2020-12-22,Río Negro,62,405
2020-12-22,SIN ESPECIFICAR,99,8
2020-12-22,Salta,66,81
2020-12-22,San Juan,70,145
2020-12-22,San Luis,74,14
2020-12-22,Santa Cruz,78,327
2020-12-22,Santa Fe,82,1158
2020-12-22,Santiago del Estero,86,56
2020-12-22,Tierra del Fuego,94,86
2020-12-22,Tucumán,90,154
2020-12-23,Buenos Aires,06,3265
2020-12-23,CABA,02,784
2020-12-23,Catamarca,10,50
2020-12-23,Chaco,22,210
2020-12-23,Chubut,26,280
2020-12-23,Corrientes,18,179
2020-12-23,Córdoba,14,551
2020-12-23,Entre Ríos,30,288
2020-12-23,Jujuy,38,8
2020-12-23,La Pampa,42,264
2020-12-23,La Rioja,46,30
2020-12-23,Mendoza,50,113
2020-12-23,Misiones,54,33
2020-12-23,Neuquén,58,294
2020-12-23,Río Negro,62,304
2020-12-23,SIN ESPECIFICAR,99,10
2020-12-23,Salta,66,45
2020-12-23,San Juan,70,143
2020-12-23,San Luis,74,27
2020-12-23,Santa Cruz,78,299
2020-12-23,Santa Fe,82,959
2020-12-23,Santiago del Estero,86,76
2020-12-23,Tierra del Fuego,94,77
2020-12-23,Tucumán,90,169
2020-12-24,Buenos Aires,06,1876
2020-12-24,CABA,02,798
2020-12-24,Catamarca,10,63
2020-12-24,Chaco,22,83
2020-12-24,Chubut,26,94
2020-12-24,Corrientes,18,22
2020-12-24,Córdoba,14,435
2020-12-24,Entre Ríos,30,171
2020-12-24,Formosa,34,2
2020-12-24,Jujuy,38,6
2020-12-24,La Pampa,42,256
2020-12-24,La Rioja,46,19
2020-12-24,Mendoza,50,55
2020-12-24,Misiones,54,22
2020-12-24,Neuquén,58,143
2020-12-24,Río Negro,62,222
2020-12-24,SIN ESPECIFICAR,99,5
2020-12-24,Salta,66,20
2020-12-24,San Juan,70,52
2020-12-24,San Luis,74,7
2020-12-24,Santa Cruz,78,167
2020-12-24,Santa Fe,82,661
2020-12-24,Santiago del Estero,86,56
2020-12-24,Tierra del Fuego,94,74
2020-12-24,Tucumán,90,55
2020-12-25,Buenos Aires,06,858
2020-12-25,CABA,02,284
2020-12-25,Catamarca,10,1
2020-12-25,Chaco,22,79
2020-12-25,Chubut,26,92
2020-12-25,Corrientes,18,23
2020-12-25,Córdoba,14,180
2020-12-25,Entre Ríos,30,38
2020-12-25,Formosa,34,1
2020-12-25,La Pampa,42,132
2020-12-25,La Rioja,46,8
2020-12-25,Mendoza,50,27
2020-12-25,Misiones,54,22
2020-12-25,Neuquén,58,96
2020-12-25,Río Negro,62,96
2020-12-25,SIN ESPECIFICAR,99,2
2020-12-25,Salta,66,2
2020-12-25,San Juan,70,2
2020-12-25,San Luis,74,9
2020-12-25,Santa Cruz,78,14
2020-12-25,Santa Fe,82,184
2020-12-25,Santiago del Estero,86,28
2020-12-25,Tierra del Fuego,94,109
2020-12-25,Tucumán,90,17
2020-12-26,Buenos Aires,06,2354
2020-12-26,CABA,02,692
2020-12-26,Catamarca,10,29
2020-12-26,Chaco,22,94
2020-12-26,Chubut,26,237
2020-12-26,Corrientes,18,164
2020-12-26,Córdoba,14,220
2020-12-26,Entre Ríos,30,223
2020-12-26,Jujuy,38,6
2020-12-26,La Pampa,42,267
2020-12-26,La Rioja,46,8
2020-12-26,Mendoza,50,56
2020-12-26,Misiones,54,22
2020-12-26,Neuquén,58,92
2020-12-26,Río Negro,62,245
2020-12-26,SIN ESPECIFICAR,99,6
2020-12-26,Salta,66,22
2020-12-26,San Juan,70,19
2020-12-26,San Luis,74,41
2020-12-26,Santa Cruz,78,333
2020-12-26,Santa Fe,82,496
2020-12-26,Santiago del Estero,86,55
2020-12-26,Tierra del Fuego,94,100
2020-12-26,Tucumán,90,99
2020-12-27,Buenos Aires,06,1720
2020-12-27,CABA,02,773
2020-12-27,Catamarca,10,84
2020-12-27,Chaco,22,43
2020-12-27,Chubut,26,218
2020-12-27,Corrientes,18,145
2020-12-27,Córdoba,14,238
2020-12-27,Entre Ríos,30,79
2020-12-27,Jujuy,38,3
2020-12-27,La Pampa,42,168
2020-12-27,La Rioja,46,7
2020-12-27,Mendoza,50,35
2020-12-27,Misiones,54,4
2020-12-27,Neuquén,58,152
2020-12-27,Río Negro,62,111
2020-12-27,SIN ESPECIFICAR,99,8
2020-12-27,Salta,66,9
2020-12-27,San Juan,70,26
2020-12-27,San Luis,74,20
2020-12-27,Santa Cruz,78,134
2020-12-27,Santa Fe,82,458
2020-12-27,Santiago del Estero,86,26
2020-12-27,Tierra del Fuego,94,56
2020-12-27,Tucumán,90,60
2020-12-28,Buenos Aires,06,4862
2020-12-28,CABA,02,1384
2020-12-28,Catamarca,10,15
2020-12-28,Chaco,22,376
2020-12-28,Chubut,26,600
2020-12-28,Corrientes,18,148
2020-12-28,Córdoba,14,664
2020-12-28,Entre Ríos,30,379
2020-12-28,Formosa,34,4
2020-12-28,Jujuy,38,23
2020-12-28,La Pampa,42,316
2020-12-28,La Rioja,46,4
2020-12-28,Mendoza,50,140
2020-12-28,Misiones,54,43
2020-12-28,Neuquén,58,441
2020-12-28,Río Negro,62,389
2020-12-28,SIN ESPECIFICAR,99,20
2020-12-28,Salta,66,36
2020-12-28,San Juan,70,199
2020-12-28,San Luis,74,41
2020-12-28,Santa Cruz,78,460
2020-12-28,Santa Fe,82,1181
2020-12-28,Santiago del Estero,86,72
2020-12-28,Tierra del Fuego,94,108
2020-12-28,Tucumán,90,189
2020-12-29,Buenos Aires,06,4851
2020-12-29,CABA,02,1269
2020-12-29,Catamarca,10,59
2020-12-29,Chaco,22,274
2020-12-29,Chubut,26,678
2020-12-29,Corrientes,18,59
2020-12-29,Córdoba,14,667
2020-12-29,Entre Ríos,30,461
2020-12-29,Jujuy,38,13
2020-12-29,La Pampa,42,344
2020-12-29,La Rioja,46,11
2020-12-29,Mendoza,50,163
2020-12-29,Misiones,54,28
2020-12-29,Neuquén,58,622
2020-12-29,Río Negro,62,351
2020-12-29,SIN ESPECIFICAR,99,8
2020-12-29,Salta,66,92
2020-12-29,San Juan,70,262
2020-12-29,San Luis,74,45
2020-12-29,Santa Cruz,78,500
2020-12-29,Santa Fe,82,1285
2020-12-29,Santiago del Estero,86,117
2020-12-29,Tierra del Fuego,94,96
2020-12-29,Tucumán,90,297
2020-12-30,Buenos Aires,06,4842
2020-12-30,CABA,02,1240
2020-12-30,Catamarca,10,119
2020-12-30,Chaco,22,226
2020-12-30,Chubut,26,572
2020-12-30,Corrientes,18,189
2020-12-30,Córdoba,14,771
2020-12-30,Entre Ríos,30,486
2020-12-30,Formosa,34,4
2020-12-30,Jujuy,38,14
2020-12-30,La Pampa,42,420
2020-12-30,La Rioja,46,11
2020-12-30,Mendoza,50,163
2020-12-30,Misiones,54,47
2020-12-30,Neuquén,58,513
2020-12-30,Río Negro,62,385
2020-12-30,SIN ESPECIFICAR,99,15
2020-12-30,Salta,66,44
2020-12-30,San Juan,70,152
2020-12-30,San Luis,74,31
2020-12-30,Santa Cruz,78,481
2020-12-30,Santa Fe,82,1296
2020-12-30,Santiago del Estero,86,125
2020-12-30,Tierra del Fuego,94,100
2020-12-30,Tucumán,90,147
2020-12-31,Buenos Aires,06,2501
2020-12-31,CABA,02,809
2020-12-31,Catamarca,10,19
2020-12-31,Chaco,22,116
2020-12-31,Chubut,26,281
2020-12-31,Corrientes,18,40
2020-12-31,Córdoba,14,585
2020-12-31,Entre Ríos,30,323
2020-12-31,Formosa,34,3
2020-12-31,Jujuy,38,7
2020-12-31,La Pampa,42,209
2020-12-31,La Rioja,46,26
2020-12-31,Mendoza,50,67
2020-12-31,Misiones,54,26
2020-12-31,Neuquén,58,314
2020-12-31,Río Negro,62,202
2020-12-31,SIN ESPECIFICAR,99,8
2020-12-31,Salta,66,14
2020-12-31,San Juan,70,33
2020-12-31,San Luis,74,14
2020-12-31,Santa Cruz,78,183
2020-12-31,Santa Fe,82,910
2020-12-31,Santiago del Estero,86,67
2020-12-31,Tierra del Fuego,94,83
2020-12-31,Tucumán,90,75
2021-01-01,Buenos Aires,06,1281
2021-01-01,CABA,02,554
2021-01-01,Catamarca,10,12
2021-01-01,Chaco,22,112
2021-01-01,Chubut,26,102
2021-01-01,Corrientes,18,59
2021-01-01,Córdoba,14,256
2021-01-01,Entre Ríos,30,53
2021-01-01,Jujuy,38,2
2021-01-01,La Pampa,42,147
2021-01-01,La Rioja,46,14
2021-01-01,Mendoza,50,26
2021-01-01,Misiones,54,26
2021-01-01,Neuquén,58,149
2021-01-01,Río Negro,62,160
2021-01-01,SIN ESPECIFICAR,99,1
2021-01-01,Salta,66,3
2021-01-01,San Juan,70,15
2021-01-01,San Luis,74,2
2021-01-01,Santa Cruz,78,73
2021-01-01,Santa Fe,82,202
2021-01-01,Santiago del Estero,86,9
2021-01-01,Tierra del Fuego,94,104
2021-01-01,Tucumán,90,20
2021-01-02,Buenos Aires,06,2692
2021-01-02,CABA,02,834
2021-01-02,Catamarca,10,77
2021-01-02,Chaco,22,181
2021-01-02,Chubut,26,263
2021-01-02,Corrientes,18,97
2021-01-02,Córdoba,14,193
2021-01-02,Entre Ríos,30,306
2021-01-02,Jujuy,38,6
2021-01-02,La Pampa,42,230
2021-01-02,La Rioja,46,8
2021-01-02,Mendoza,50,82
2021-01-02,Misiones,54,32
2021-01-02,Neuquén,58,238
2021-01-02,Río Negro,62,186
2021-01-02,SIN ESPECIFICAR,99,6
2021-01-02,Salta,66,14
2021-01-02,San Juan,70,32
2021-01-02,San Luis,74,27
2021-01-02,Santa Cruz,78,376
2021-01-02,Santa Fe,82,809
2021-01-02,Santiago del Estero,86,167
2021-01-02,Tierra del Fuego,94,136
2021-01-02,Tucumán,90,106
2021-01-03,Buenos Aires,06,2008
2021-01-03,CABA,02,900
2021-01-03,Catamarca,10,36
2021-01-03,Chaco,22,102
2021-01-03,Chubut,26,161
2021-01-03,Corrientes,18,70
2021-01-03,Córdoba,14,318
2021-01-03,Entre Ríos,30,209
2021-01-03,Jujuy,38,1
2021-01-03,La Pampa,42,147
2021-01-03,La Rioja,46,4
2021-01-03,Mendoza,50,41
2021-01-03,Misiones,54,39
2021-01-03,Neuquén,58,251
2021-01-03,Río Negro,62,234
2021-01-03,SIN ESPECIFICAR,99,3
2021-01-03,Salta,66,9
2021-01-03,San Juan,70,10
2021-01-03,San Luis,74,24
2021-01-03,Santa Cruz,78,196
2021-01-03,Santa Fe,82,421
2021-01-03,Santiago del Estero,86,49
2021-01-03,Tierra del Fuego,94,50
2021-01-03,Tucumán,90,84
2021-01-04,Buenos Aires,06,5560
2021-01-04,CABA,02,1664
2021-01-04,Catamarca,10,67
2021-01-04,Chaco,22,350
2021-01-04,Chubut,26,517
2021-01-04,Corrientes,18,165
2021-01-04,Córdoba,14,627
2021-01-04,Entre Ríos,30,557
2021-01-04,Formosa,34,2
2021-01-04,Jujuy,38,16
2021-01-04,La Pampa,42,386
2021-01-04,La Rioja,46,18
2021-01-04,Mendoza,50,175
2021-01-04,Misiones,54,59
2021-01-04,Neuquén,58,535
2021-01-04,Río Negro,62,362
2021-01-04,SIN ESPECIFICAR,99,18
2021-01-04,Salta,66,58
2021-01-04,San Juan,70,139
2021-01-04,San Luis,74,37
2021-01-04,Santa Cruz,78,434
2021-01-04,Santa Fe,82,1525
2021-01-04,Santiago del Estero,86,152
2021-01-04,Tierra del Fuego,94,162
2021-01-04,Tucumán,90,373
2021-01-05,Buenos Aires,06,5607
2021-01-05,CABA,02,1539
2021-01-05,Catamarca,10,64
2021-01-05,Chaco,22,256
2021-01-05,Chubut,26,607
2021-01-05,Corrientes,18,185
2021-01-05,Córdoba,14,920
2021-01-05,Entre Ríos,30,711
2021-01-05,Formosa,34,5
2021-01-05,Jujuy,38,21
2021-01-05,La Pampa,42,395
2021-01-05,La Rioja,46,14
2021-01-05,Mendoza,50,153
2021-01-05,Misiones,54,34
2021-01-05,Neuquén,58,624
2021-01-05,Río Negro,62,416
2021-01-05,SIN ESPECIFICAR,99,15
2021-01-05,Salta,66,64
2021-01-05,San Juan,70,185
2021-01-05,San Luis,74,45
2021-01-05,Santa Cruz,78,506
2021-01-05,Santa Fe,82,1475
2021-01-05,Santiago del Estero,86,138
2021-01-05,Tierra del Fuego,94,116
2021-01-05,Tucumán,90,231
2021-01-06,Buenos Aires,06,5175
2021-01-06,CABA,02,1678
2021-01-06,Catamarca,10,49
2021-01-06,Chaco,22,296
2021-01-06,Chubut,26,495
2021-01-06,Corrientes,18,187
2021-01-06,Córdoba,14,867
2021-01-06,Entre Ríos,30,570
2021-01-06,Formosa,34,10
2021-01-06,Jujuy,38,16
2021-01-06,La Pampa,42,371
2021-01-06,La Rioja,46,25
2021-01-06,Mendoza,50,172
2021-01-06,Misiones,54,51
2021-01-06,Neuquén,58,598
2021-01-06,Río Negro,62,386
2021-01-06,SIN ESPECIFICAR,99,12
2021-01-06,Salta,66,71
2021-01-06,San Juan,70,136
2021-01-06,San Luis,74,45
2021-01-06,Santa Cruz,78,494
2021-01-06,Santa Fe,82,1479
2021-01-06,Santiago del Estero,86,174
2021-01-06,Tierra del Fuego,94,174
2021-01-06,Tucumán,90,221
2021-01-07,Buenos Aires,06,5386
2021-01-07,CABA,02,1415
2021-01-07,Catamarca,10,71
2021-01-07,Chaco,22,347
2021-01-07,Chubut,26,526
2021-01-07,Corrientes,18,247
2021-01-07,Córdoba,14,1277
2021-01-07,Entre Ríos,30,534
2021-01-07,Formosa,34,5
2021-01-07,Jujuy,38,25
2021-01-07,La Pampa,42,369
2021-01-07,La Rioja,46,21
2021-01-07,Mendoza,50,177
2021-01-07,Misiones,54,40
2021-01-07,Neuquén,58,591
2021-01-07,Río Negro,62,342
2021-01-07,SIN ESPECIFICAR,99,21
2021-01-07,Salta,66,66
2021-01-07,San Juan,70,144
2021-01-07,San Luis,74,64
2021-01-07,Santa Cruz,78,442
2021-01-07,Santa Fe,82,1512
2021-01-07,Santiago del Estero,86,196
2021-01-07,Tierra del Fuego,94,108
2021-01-07,Tucumán,90,276
2021-01-08,Buenos Aires,06,5183
2021-01-08,CABA,02,1268
2021-01-08,Catamarca,10,66
2021-01-08,Chaco,22,239
2021-01-08,Chubut,26,466
2021-01-08,Corrientes,18,371
2021-01-08,Córdoba,14,831
2021-01-08,Entre Ríos,30,587
2021-01-08,Formosa,34,2
2021-01-08,Jujuy,38,32
2021-01-08,La Pampa,42,325
2021-01-08,La Rioja,46,18
2021-01-08,Mendoza,50,186
2021-01-08,Misiones,54,29
2021-01-08,Neuquén,58,478
2021-01-08,Río Negro,62,365
2021-01-08,SIN ESPECIFICAR,99,27
2021-01-08,Salta,66,66
2021-01-08,San Juan,70,161
2021-01-08,San Luis,74,46
2021-01-08,Santa Cruz,78,348
2021-01-08,Santa Fe,82,1452
2021-01-08,Santiago del Estero,86,215
2021-01-08,Tierra del Fuego,94,106
2021-01-08,Tucumán,90,259
2021-01-09,Buenos Aires,06,3235
2021-01-09,CABA,02,1289
2021-01-09,Catamarca,10,88
2021-01-09,Chaco,22,180
2021-01-09,Chubut,26,220
2021-01-09,Corrientes,18,93
2021-01-09,Córdoba,14,456
2021-01-09,Entre Ríos,30,372
2021-01-09,Formosa,34,19
2021-01-09,Jujuy,38,14
2021-01-09,La Pampa,42,137
2021-01-09,La Rioja,46,37
2021-01-09,Mendoza,50,82
2021-01-09,Misiones,54,39
2021-01-09,Neuquén,58,297
2021-01-09,Río Negro,62,253
2021-01-09,SIN ESPECIFICAR,99,14
2021-01-09,Salta,66,15
2021-01-09,San Juan,70,50
2021-01-09,San Luis,74,10
2021-01-09,Santa Cruz,78,365
2021-01-09,Santa Fe,82,838
2021-01-09,Santiago del Estero,86,88
2021-01-09,Tierra del Fuego,94,76
2021-01-09,Tucumán,90,93
2021-01-10,Buenos Aires,06,2356
2021-01-10,CABA,02,1047
2021-01-10,Catamarca,10,42
2021-01-10,Chaco,22,118
2021-01-10,Chubut,26,253
2021-01-10,Corrientes,18,122
2021-01-10,Córdoba,14,231
2021-01-10,Entre Ríos,30,311
2021-01-10,Formosa,34,30
2021-01-10,Jujuy,38,9
2021-01-10,La Pampa,42,112
2021-01-10,La Rioja,46,13
2021-01-10,Mendoza,50,29
2021-01-10,Misiones,54,7
2021-01-10,Neuquén,58,143
2021-01-10,Río Negro,62,167
2021-01-10,SIN ESPECIFICAR,99,5
2021-01-10,Salta,66,5
2021-01-10,San Juan,70,14
2021-01-10,San Luis,74,14
2021-01-10,Santa Cruz,78,170
2021-01-10,Santa Fe,82,544
2021-01-10,Santiago del Estero,86,106
2021-01-10,Tierra del Fuego,94,76
2021-01-10,Tucumán,90,144
2021-01-11,Buenos Aires,06,5284
2021-01-11,CABA,02,1472
2021-01-11,Catamarca,10,85
2021-01-11,Chaco,22,282
2021-01-11,Chubut,26,607
2021-01-11,Corrientes,18,320
2021-01-11,Córdoba,14,719
2021-01-11,Entre Ríos,30,515
2021-01-11,Formosa,34,20
2021-01-11,Jujuy,38,21
2021-01-11,La Pampa,42,286
2021-01-11,La Rioja,46,23
2021-01-11,Mendoza,50,181
2021-01-11,Misiones,54,45
2021-01-11,Neuquén,58,581
2021-01-11,Río Negro,62,356
2021-01-11,SIN ESPECIFICAR,99,13
2021-01-11,Salta,66,72
2021-01-11,San Juan,70,132
2021-01-11,San Luis,74,73
2021-01-11,Santa Cruz,78,432
2021-01-11,Santa Fe,82,1455
2021-01-11,Santiago del Estero,86,115
2021-01-11,Tierra del Fuego,94,105
2021-01-11,Tucumán,90,318
2021-01-12,Buenos Aires,06,4998
2021-01-12,CABA,02,1225
2021-01-12,Catamarca,10,97
2021-01-12,Chaco,22,273
2021-01-12,Chubut,26,469
2021-01-12,Corrientes,18,325
2021-01-12,Córdoba,14,886
2021-01-12,Entre Ríos,30,642
2021-01-12,Formosa,34,99
2021-01-12,Jujuy,38,21
2021-01-12,La Pampa,42,221
2021-01-12,La Rioja,46,19
2021-01-12,Mendoza,50,188
2021-01-12,Misiones,54,46
2021-01-12,Neuquén,58,586
2021-01-12,Río Negro,62,417
2021-01-12,SIN ESPECIFICAR,99,20
2021-01-12,Salta,66,57
2021-01-12,San Juan,70,231
2021-01-12,San Luis,74,47
2021-01-12,Santa Cruz,78,334
2021-01-12,Santa Fe,82,1477
2021-01-12,Santiago del Estero,86,150
2021-01-12,Tierra del Fuego,94,135
2021-01-12,Tucumán,90,204
2021-01-13,Buenos Aires,06,4880
2021-01-13,CABA,02,1471
2021-01-13,Catamarca,10,71
2021-01-13,Chaco,22,268
2021-01-13,Chubut,26,501
2021-01-13,Corrientes,18,362
2021-01-13,Córdoba,14,706
2021-01-13,Entre Ríos,30,499
2021-01-13,Formosa,34,104
2021-01-13,Jujuy,38,31
2021-01-13,La Pampa,42,219
2021-01-13,La Rioja,46,20
2021-01-13,Mendoza,50,172
2021-01-13,Misiones,54,79
2021-01-13,Neuquén,58,527
2021-01-13,Río Negro,62,409
2021-01-13,SIN ESPECIFICAR,99,18
2021-01-13,Salta,66,65
2021-01-13,San Juan,70,143
2021-01-13,San Luis,74,31
2021-01-13,Santa Cruz,78,344
2021-01-13,Santa Fe,82,1449
2021-01-13,Santiago del Estero,86,165
2021-01-13,Tierra del Fuego,94,57
2021-01-13,Tucumán,90,183
2021-01-14,Buenos Aires,06,4810
2021-01-14,CABA,02,1057
2021-01-14,Catamarca,10,282
2021-01-14,Chaco,22,279
2021-01-14,Chubut,26,317
2021-01-14,Corrientes,18,303
2021-01-14,Córdoba,14,619
2021-01-14,Entre Ríos,30,531
2021-01-14,Formosa,34,89
2021-01-14,Jujuy,38,24
2021-01-14,La Pampa,42,194
2021-01-14,La Rioja,46,16
2021-01-14,Mendoza,50,137
2021-01-14,Misiones,54,125
2021-01-14,Neuquén,58,570
2021-01-14,Río Negro,62,393
2021-01-14,SIN ESPECIFICAR,99,22
2021-01-14,Salta,66,80
2021-01-14,San Juan,70,106
2021-01-14,San Luis,74,54
2021-01-14,Santa Cruz,78,315
2021-01-14,Santa Fe,82,1431
2021-01-14,Santiago del Estero,86,131
2021-01-14,Tierra del Fuego,94,106
2021-01-14,Tucumán,90,245
2021-01-15,Buenos Aires,06,4196
2021-01-15,CABA,02,1441
2021-01-15,Catamarca,10,324
2021-01-15,Chaco,22,211
2021-01-15,Chubut,26,316
2021-01-15,Corrientes,18,160
2021-01-15,Córdoba,14,415
2021-01-15,Entre Ríos,30,636
2021-01-15,Formosa,34,61
2021-01-15,Jujuy,38,39
2021-01-15,La Pampa,42,175
2021-01-15,La Rioja,46,19
2021-01-15,Mendoza,50,143
2021-01-15,Misiones,54,79
2021-01-15,Neuquén,58,404
2021-01-15,Río Negro,62,342
2021-01-15,SIN ESPECIFICAR,99,8
2021-01-15,Salta,66,84
2021-01-15,San Juan,70,92
2021-01-15,San Luis,74,77
2021-01-15,Santa Cruz,78,296
2021-01-15,Santa Fe,82,1323
2021-01-15,Santiago del Estero,86,122
2021-01-15,Tierra del Fuego,94,80
2021-01-15,Tucumán,90,175
2021-01-16,Buenos Aires,06,2913
2021-01-16,CABA,02,987
2021-01-16,Catamarca,10,124
2021-01-16,Chaco,22,150
2021-01-16,Chubut,26,141
2021-01-16,Corrientes,18,39
2021-01-16,Córdoba,14,694
2021-01-16,Entre Ríos,30,324
2021-01-16,Formosa,34,81
2021-01-16,Jujuy,38,40
2021-01-16,La Pampa,42,119
2021-01-16,La Rioja,46,43
2021-01-16,Mendoza,50,69
2021-01-16,Misiones,54,263
2021-01-16,Neuquén,58,268
2021-01-16,Río Negro,62,257
2021-01-16,SIN ESPECIFICAR,99,12
2021-01-16,Salta,66,24
2021-01-16,San Juan,70,35
2021-01-16,San Luis,74,221
2021-01-16,Santa Cruz,78,202
2021-01-16,Santa Fe,82,850
2021-01-16,Santiago del Estero,86,105
2021-01-16,Tierra del Fuego,94,48
2021-01-16,Tucumán,90,150
2021-01-17,Buenos Aires,06,1966
2021-01-17,CABA,02,1032
2021-01-17,Catamarca,10,64
2021-01-17,Chaco,22,84
2021-01-17,Chubut,26,85
2021-01-17,Corrientes,18,143
2021-01-17,Córdoba,14,141
2021-01-17,Entre Ríos,30,210
2021-01-17,Formosa,34,27
2021-01-17,Jujuy,38,38
2021-01-17,La Pampa,42,70
2021-01-17,La Rioja,46,27
2021-01-17,Mendoza,50,36
2021-01-17,Misiones,54,62
2021-01-17,Neuquén,58,197
2021-01-17,Río Negro,62,133
2021-01-17,SIN ESPECIFICAR,99,4
2021-01-17,Salta,66,8
2021-01-17,San Juan,70,8
2021-01-17,San Luis,74,198
2021-01-17,Santa Cruz,78,226
2021-01-17,Santa Fe,82,529
2021-01-17,Santiago del Estero,86,96
2021-01-17,Tierra del Fuego,94,37
2021-01-17,Tucumán,90,21
2021-01-18,Buenos Aires,06,5035
2021-01-18,CABA,02,1379
2021-01-18,Catamarca,10,130
2021-01-18,Chaco,22,241
2021-01-18,Chubut,26,224
2021-01-18,Corrientes,18,118
2021-01-18,Córdoba,14,572
2021-01-18,Entre Ríos,30,581
2021-01-18,Formosa,34,13
2021-01-18,Jujuy,38,27
2021-01-18,La Pampa,42,146
2021-01-18,La Rioja,46,20
2021-01-18,Mendoza,50,143
2021-01-18,Misiones,54,262
2021-01-18,Neuquén,58,500
2021-01-18,Río Negro,62,407
2021-01-18,SIN ESPECIFICAR,99,6
2021-01-18,Salta,66,87
2021-01-18,San Juan,70,113
2021-01-18,San Luis,74,422
2021-01-18,Santa Cruz,78,339
2021-01-18,Santa Fe,82,1240
2021-01-18,Santiago del Estero,86,125
2021-01-18,Tierra del Fuego,94,80
2021-01-18,Tucumán,90,227
2021-01-19,Buenos Aires,06,4872
2021-01-19,CABA,02,1249
2021-01-19,Catamarca,10,156
2021-01-19,Chaco,22,251
2021-01-19,Chubut,26,374
2021-01-19,Corrientes,18,108
2021-01-19,Córdoba,14,705
2021-01-19,Entre Ríos,30,594
2021-01-19,Formosa,34,27
2021-01-19,Jujuy,38,27
2021-01-19,La Pampa,42,168
2021-01-19,La Rioja,46,19
2021-01-19,Mendoza,50,184
2021-01-19,Misiones,54,252
2021-01-19,Neuquén,58,503
2021-01-19,Río Negro,62,413
2021-01-19,SIN ESPECIFICAR,99,13
2021-01-19,Salta,66,60
2021-01-19,San Juan,70,70
2021-01-19,San Luis,74,232
2021-01-19,Santa Cruz,78,437
2021-01-19,Santa Fe,82,1244
2021-01-19,Santiago del Estero,86,102
2021-01-19,Tierra del Fuego,94,126
2021-01-19,Tucumán,90,197
2021-01-20,Buenos Aires,06,4620
2021-01-20,CABA,02,1498
2021-01-20,Catamarca,10,49
2021-01-20,Chaco,22,232
2021-01-20,Chubut,26,324
2021-01-20,Corrientes,18,99
2021-01-20,Córdoba,14,577
2021-01-20,Entre Ríos,30,539
2021-01-20,Formosa,34,32
2021-01-20,Jujuy,38,33
2021-01-20,La Pampa,42,107
2021-01-20,La Rioja,46,42
2021-01-20,Mendoza,50,170
2021-01-20,Misiones,54,152
2021-01-20,Neuquén,58,447
2021-01-20,Río Negro,62,328
2021-01-20,SIN ESPECIFICAR,99,13
2021-01-20,Salta,66,88
2021-01-20,San Juan,70,105
2021-01-20,San Luis,74,568
2021-01-20,Santa Cruz,78,395
2021-01-20,Santa Fe,82,1162
2021-01-20,Santiago del Estero,86,171
2021-01-20,Tierra del Fuego,94,100
2021-01-20,Tucumán,90,168
2021-01-21,Buenos Aires,06,4665
2021-01-21,CABA,02,1182
2021-01-21,Catamarca,10,116
2021-01-21,Chaco,22,217
2021-01-21,Chubut,26,381
2021-01-21,Corrientes,18,197
2021-01-21,Córdoba,14,562
2021-01-21,Entre Ríos,30,422
2021-01-21,Formosa,34,61
2021-01-21,Jujuy,38,36
2021-01-21,La Pampa,42,111
2021-01-21,La Rioja,46,28
2021-01-21,Mendoza,50,164
2021-01-21,Misiones,54,191
2021-01-21,Neuquén,58,525
2021-01-21,Río Negro,62,319
2021-01-21,SIN ESPECIFICAR,99,13
2021-01-21,Salta,66,55
2021-01-21,San Juan,70,109
2021-01-21,San Luis,74,982
2021-01-21,Santa Cruz,78,246
2021-01-21,Santa Fe,82,1022
2021-01-21,Santiago del Estero,86,88
2021-01-21,Tierra del Fuego,94,71
2021-01-21,Tucumán,90,167
2021-01-22,Buenos Aires,06,3795
2021-01-22,CABA,02,1126
2021-01-22,Catamarca,10,79
2021-01-22,Chaco,22,173
2021-01-22,Chubut,26,307
2021-01-22,Corrientes,18,175
2021-01-22,Córdoba,14,702
2021-01-22,Entre Ríos,30,353
2021-01-22,Formosa,34,25
2021-01-22,Jujuy,38,31
2021-01-22,La Pampa,42,138
2021-01-22,La Rioja,46,21
2021-01-22,Mendoza,50,141
2021-01-22,Misiones,54,163
2021-01-22,Neuquén,58,453
2021-01-22,Río Negro,62,316
2021-01-22,SIN ESPECIFICAR,99,14
2021-01-22,Salta,66,64
