fecha_apertura;residencia_provincia_nombre;residencia_provincia_id;cantidad
15/1/2021;Tierra del Fuego;94;80
15/1/2021;Tucumán;90;175
16/1/2021;Buenos Aires;6;2913
16/1/2021;CABA;2;987
16/1/2021;Catamarca;10;124
16/1/2021;Chaco;22;150
16/1/2021;Chubut;26;141
16/1/2021;Corrientes;18;39
16/1/2021;Córdoba;14;694
16/1/2021;Entre Ríos;30;324
16/1/2021;Formosa;34;81
16/1/2021;Jujuy;38;40
16/1/2021;La Pampa;42;119
16/1/2021;La Rioja;46;43
16/1/2021;Mendoza;50;69
16/1/2021;Misiones;54;263
16/1/2021;Neuquén;58;268
16/1/2021;Río Negro;62;257
16/1/2021;SIN ESPECIFICAR;99;12
16/1/2021;Salta;66;24
16/1/2021;San Juan;70;35
16/1/2021;San Luis;74;221
16/1/2021;Santa Cruz;78;202
16/1/2021;Santa Fe;82;850
16/1/2021;Santiago del Estero;86;105
16/1/2021;Tierra del Fuego;94;48
16/1/2021;Tucumán;90;150
17/1/2021;Buenos Aires;6;1966
17/1/2021;CABA;2;1032
17/1/2021;Catamarca;10;64
17/1/2021;Chaco;22;84
17/1/2021;Chubut;26;85
17/1/2021;Corrientes;18;143
17/1/2021;Córdoba;14;141
17/1/2021;Entre Ríos;30;210
17/1/2021;Formosa;34;27
17/1/2021;Jujuy;38;38
17/1/2021;La Pampa;42;70
17/1/2021;La Rioja;46;27
17/1/2021;Mendoza;50;36
17/1/2021;Misiones;54;62
17/1/2021;Neuquén;58;197
17/1/2021;Río Negro;62;133
17/1/2021;SIN ESPECIFICAR;99;4
17/1/2021;Salta;66;8
17/1/2021;San Juan;70;8
17/1/2021;San Luis;74;198
17/1/2021;Santa Cruz;78;226
17/1/2021;Santa Fe;82;529
17/1/2021;Santiago del Estero;86;96
17/1/2021;Tierra del Fuego;94;37
17/1/2021;Tucumán;90;21
18/1/2021;Buenos Aires;6;5035
18/1/2021;CABA;2;1379
18/1/2021;Catamarca;10;130
18/1/2021;Chaco;22;241
18/1/2021;Chubut;26;224
18/1/2021;Corrientes;18;118
18/1/2021;Córdoba;14;572
18/1/2021;Entre Ríos;30;581
18/1/2021;Formosa;34;13
18/1/2021;Jujuy;38;27
18/1/2021;La Pampa;42;146
18/1/2021;La Rioja;46;20
18/1/2021;Mendoza;50;143
18/1/2021;Misiones;54;262
18/1/2021;Neuquén;58;500
18/1/2021;Río Negro;62;407
18/1/2021;SIN ESPECIFICAR;99;6
18/1/2021;Salta;66;87
18/1/2021;San Juan;70;113
18/1/2021;San Luis;74;422
18/1/2021;Santa Cruz;78;339
18/1/2021;Santa Fe;82;1240
18/1/2021;Santiago del Estero;86;125
18/1/2021;Tierra del Fuego;94;80
18/1/2021;Tucumán;90;227
19/1/2021;Buenos Aires;6;4872
19/1/2021;CABA;2;1249
19/1/2021;Catamarca;10;156
19/1/2021;Chaco;22;251
19/1/2021;Chubut;26;374
19/1/2021;Corrientes;18;108
19/1/2021;Córdoba;14;705
19/1/2021;Entre Ríos;30;594
19/1/2021;Formosa;34;27
19/1/2021;Jujuy;38;27
19/1/2021;La Pampa;42;168
19/1/2021;La Rioja;46;19
19/1/2021;Mendoza;50;184
19/1/2021;Misiones;54;252
19/1/2021;Neuquén;58;503
19/1/2021;Río Negro;62;413
19/1/2021;SIN ESPECIFICAR;99;13
19/1/2021;Salta;66;60
19/1/2021;San Juan;70;70
19/1/2021;San Luis;74;232
19/1/2021;Santa Cruz;78;437
19/1/2021;Santa Fe;82;1244
19/1/2021;Santiago del Estero;86;102
19/1/2021;Tierra del Fuego;94;126
19/1/2021;Tucumán;90;197
20/1/2021;Buenos Aires;6;4620
20/1/2021;CABA;2;1498
20/1/2021;Catamarca;10;49
20/1/2021;Chaco;22;232
20/1/2021;Chubut;26;324
20/1/2021;Corrientes;18;99
20/1/2021;Córdoba;14;577
20/1/2021;Entre Ríos;30;539
20/1/2021;Formosa;34;32
20/1/2021;Jujuy;38;33
20/1/2021;La Pampa;42;107
20/1/2021;La Rioja;46;42
20/1/2021;Mendoza;50;170
20/1/2021;Misiones;54;152
20/1/2021;Neuquén;58;447
20/1/2021;Río Negro;62;328
20/1/2021;SIN ESPECIFICAR;99;13
20/1/2021;Salta;66;88
20/1/2021;San Juan;70;105
20/1/2021;San Luis;74;568
20/1/2021;Santa Cruz;78;395
20/1/2021;Santa Fe;82;1162
20/1/2021;Santiago del Estero;86;171
20/1/2021;Tierra del Fuego;94;100
20/1/2021;Tucumán;90;168
21/1/2021;Buenos Aires;6;4665
21/1/2021;CABA;2;1182
21/1/2021;Catamarca;10;116
21/1/2021;Chaco;22;217
21/1/2021;Chubut;26;381
21/1/2021;Corrientes;18;197
21/1/2021;Córdoba;14;562
21/1/2021;Entre Ríos;30;422
21/1/2021;Formosa;34;61
21/1/2021;Jujuy;38;36
21/1/2021;La Pampa;42;111
21/1/2021;La Rioja;46;28
21/1/2021;Mendoza;50;164
21/1/2021;Misiones;54;191
21/1/2021;Neuquén;58;525
21/1/2021;Río Negro;62;319
21/1/2021;SIN ESPECIFICAR;99;13
21/1/2021;Salta;66;55
21/1/2021;San Juan;70;109
21/1/2021;San Luis;74;982
21/1/2021;Santa Cruz;78;246
21/1/2021;Santa Fe;82;1022
21/1/2021;Santiago del Estero;86;88
21/1/2021;Tierra del Fuego;94;71
21/1/2021;Tucumán;90;167
22/1/2021;Buenos Aires;6;3795
22/1/2021;CABA;2;1126
22/1/2021;Catamarca;10;79
22/1/2021;Chaco;22;173
22/1/2021;Chubut;26;307
22/1/2021;Corrientes;18;175
22/1/2021;Córdoba;14;702
22/1/2021;Entre Ríos;30;353
22/1/2021;Formosa;34;25
22/1/2021;Jujuy;38;31
22/1/2021;La Pampa;42;138
22/1/2021;La Rioja;46;21
22/1/2021;Mendoza;50;141
22/1/2021;Misiones;54;163
22/1/2021;Neuquén;58;453
22/1/2021;Río Negro;62;316
22/1/2021;SIN ESPECIFICAR;99;14
22/1/2021;Salta;66;64
22/1/2021;San Juan;70;79
22/1/2021;San Luis;74;2437
22/1/2021;Santa Cruz;78;259
22/1/2021;Santa Fe;82;906
22/1/2021;Santiago del Estero;86;104
22/1/2021;Tierra del Fuego;94;74
22/1/2021;Tucumán;90;128
23/1/2021;Buenos Aires;6;2354
23/1/2021;CABA;2;815
23/1/2021;Catamarca;10;43
23/1/2021;Chaco;22;131
23/1/2021;Chubut;26;165
23/1/2021;Corrientes;18;134
23/1/2021;Córdoba;14;340
23/1/2021;Entre Ríos;30;261
23/1/2021;Formosa;34;29
23/1/2021;Jujuy;38;20
23/1/2021;La Pampa;42;71
23/1/2021;La Rioja;46;51
23/1/2021;Mendoza;50;69
23/1/2021;Misiones;54;181
23/1/2021;Neuquén;58;164
23/1/2021;Río Negro;62;151
23/1/2021;SIN ESPECIFICAR;99;7
23/1/2021;Salta;66;32
23/1/2021;San Juan;70;10
23/1/2021;San Luis;74;1225
23/1/2021;Santa Cruz;78;151
23/1/2021;Santa Fe;82;544
23/1/2021;Santiago del Estero;86;124
23/1/2021;Tierra del Fuego;94;68
23/1/2021;Tucumán;90;44
24/1/2021;Buenos Aires;6;1560
24/1/2021;CABA;2;902
24/1/2021;Catamarca;10;71
24/1/2021;Chaco;22;37
24/1/2021;Chubut;26;91
24/1/2021;Corrientes;18;22
24/1/2021;Córdoba;14;140
24/1/2021;Entre Ríos;30;176
24/1/2021;Formosa;34;16
24/1/2021;Jujuy;38;9
24/1/2021;La Pampa;42;55
24/1/2021;La Rioja;46;18
24/1/2021;Mendoza;50;35
24/1/2021;Misiones;54;88
24/1/2021;Neuquén;58;128
24/1/2021;Río Negro;62;117
24/1/2021;SIN ESPECIFICAR;99;7
24/1/2021;Salta;66;19
24/1/2021;San Juan;70;7
24/1/2021;San Luis;74;641
24/1/2021;Santa Cruz;78;92
24/1/2021;Santa Fe;82;285
24/1/2021;Santiago del Estero;86;54
24/1/2021;Tierra del Fuego;94;21
24/1/2021;Tucumán;90;41
25/1/2021;Buenos Aires;6;4475
25/1/2021;CABA;2;1260
25/1/2021;Catamarca;10;64
25/1/2021;Chaco;22;170
25/1/2021;Chubut;26;294
25/1/2021;Corrientes;18;289
25/1/2021;Córdoba;14;584
25/1/2021;Entre Ríos;30;439
25/1/2021;Formosa;34;18
25/1/2021;Jujuy;38;30
25/1/2021;La Pampa;42;96
25/1/2021;La Rioja;46;6
25/1/2021;Mendoza;50;126
25/1/2021;Misiones;54;240
25/1/2021;Neuquén;58;701
25/1/2021;Río Negro;62;375
25/1/2021;SIN ESPECIFICAR;99;12
25/1/2021;Salta;66;80
25/1/2021;San Juan;70;122
25/1/2021;San Luis;74;798
25/1/2021;Santa Cruz;78;207
25/1/2021;Santa Fe;82;798
25/1/2021;Santiago del Estero;86;104
25/1/2021;Tierra del Fuego;94;79
25/1/2021;Tucumán;90;141
26/1/2021;Buenos Aires;6;4413
26/1/2021;CABA;2;1309
26/1/2021;Catamarca;10;132
26/1/2021;Chaco;22;161
26/1/2021;Chubut;26;356
26/1/2021;Corrientes;18;142
26/1/2021;Córdoba;14;738
26/1/2021;Entre Ríos;30;303
26/1/2021;Formosa;34;25
26/1/2021;Jujuy;38;54
26/1/2021;La Pampa;42;95
26/1/2021;La Rioja;46;33
26/1/2021;Mendoza;50;122
26/1/2021;Misiones;54;158
26/1/2021;Neuquén;58;484
26/1/2021;Río Negro;62;360
26/1/2021;SIN ESPECIFICAR;99;10
26/1/2021;Salta;66;96
26/1/2021;San Juan;70;77
26/1/2021;San Luis;74;211
26/1/2021;Santa Cruz;78;162
26/1/2021;Santa Fe;82;801
26/1/2021;Santiago del Estero;86;82
26/1/2021;Tierra del Fuego;94;52
26/1/2021;Tucumán;90;241
27/1/2021;Buenos Aires;6;4008
27/1/2021;CABA;2;1205
27/1/2021;Catamarca;10;82
27/1/2021;Chaco;22;151
27/1/2021;Chubut;26;332
27/1/2021;Corrientes;18;193
27/1/2021;Córdoba;14;679
27/1/2021;Entre Ríos;30;323
27/1/2021;Formosa;34;6
27/1/2021;Jujuy;38;53
27/1/2021;La Pampa;42;115
27/1/2021;La Rioja;46;43
27/1/2021;Mendoza;50;140
27/1/2021;Misiones;54;163
27/1/2021;Neuquén;58;528
27/1/2021;Río Negro;62;334
27/1/2021;SIN ESPECIFICAR;99;10
27/1/2021;Salta;66;60
27/1/2021;San Juan;70;63
27/1/2021;San Luis;74;160
27/1/2021;Santa Cruz;78;155
27/1/2021;Santa Fe;82;857
27/1/2021;Santiago del Estero;86;99
27/1/2021;Tierra del Fuego;94;75
27/1/2021;Tucumán;90;265
28/1/2021;Buenos Aires;6;3616
28/1/2021;CABA;2;1095
28/1/2021;Catamarca;10;63
28/1/2021;Chaco;22;161
28/1/2021;Chubut;26;340
28/1/2021;Corrientes;18;146
28/1/2021;Córdoba;14;571
28/1/2021;Entre Ríos;30;299
28/1/2021;Formosa;34;15
28/1/2021;Jujuy;38;38
28/1/2021;La Pampa;42;105
28/1/2021;La Rioja;46;15
28/1/2021;Mendoza;50;107
28/1/2021;Misiones;54;180
28/1/2021;Neuquén;58;457
28/1/2021;Río Negro;62;310
28/1/2021;SIN ESPECIFICAR;99;10
28/1/2021;Salta;66;51
28/1/2021;San Juan;70;68
28/1/2021;San Luis;74;34
28/1/2021;Santa Cruz;78;152
28/1/2021;Santa Fe;82;567
28/1/2021;Santiago del Estero;86;81
28/1/2021;Tierra del Fuego;94;39
28/1/2021;Tucumán;90;175
29/1/2021;Buenos Aires;6;3831
29/1/2021;CABA;2;1062
29/1/2021;Catamarca;10;116
29/1/2021;Chaco;22;180
29/1/2021;Chubut;26;334
29/1/2021;Corrientes;18;219
29/1/2021;Córdoba;14;383
29/1/2021;Entre Ríos;30;263
29/1/2021;Formosa;34;10
29/1/2021;Jujuy;38;32
29/1/2021;La Pampa;42;79
29/1/2021;La Rioja;46;32
29/1/2021;Mendoza;50;117
29/1/2021;Misiones;54;236
29/1/2021;Neuquén;58;450
29/1/2021;Río Negro;62;255
29/1/2021;SIN ESPECIFICAR;99;10
29/1/2021;Salta;66;63
29/1/2021;San Juan;70;81
29/1/2021;San Luis;74;12
29/1/2021;Santa Cruz;78;175
29/1/2021;Santa Fe;82;690
29/1/2021;Santiago del Estero;86;103
29/1/2021;Tierra del Fuego;94;68
29/1/2021;Tucumán;90;149
30/1/2021;Buenos Aires;6;2247
30/1/2021;CABA;2;884
30/1/2021;Catamarca;10;163
30/1/2021;Chaco;22;78
30/1/2021;Chubut;26;152
30/1/2021;Corrientes;18;42
30/1/2021;Córdoba;14;375
30/1/2021;Entre Ríos;30;168
30/1/2021;Jujuy;38;10
30/1/2021;La Pampa;42;57
30/1/2021;La Rioja;46;29
30/1/2021;Mendoza;50;55
30/1/2021;Misiones;54;183
30/1/2021;Neuquén;58;172
30/1/2021;Río Negro;62;166
30/1/2021;SIN ESPECIFICAR;99;12
30/1/2021;Salta;66;22
30/1/2021;San Juan;70;10
30/1/2021;San Luis;74;28
30/1/2021;Santa Cruz;78;113
30/1/2021;Santa Fe;82;301
30/1/2021;Santiago del Estero;86;86
30/1/2021;Tierra del Fuego;94;28
30/1/2021;Tucumán;90;54
31/1/2021;Buenos Aires;6;1696
31/1/2021;CABA;2;923
31/1/2021;Catamarca;10;150
31/1/2021;Chaco;22;48
31/1/2021;Chubut;26;67
31/1/2021;Corrientes;18;34
31/1/2021;Córdoba;14;199
31/1/2021;Entre Ríos;30;78
31/1/2021;Jujuy;38;16
31/1/2021;La Pampa;42;29
31/1/2021;La Rioja;46;14
31/1/2021;Mendoza;50;34
31/1/2021;Misiones;54;189
31/1/2021;Neuquén;58;149
31/1/2021;Río Negro;62;30
31/1/2021;SIN ESPECIFICAR;99;4
31/1/2021;Salta;66;11
31/1/2021;San Juan;70;9
31/1/2021;San Luis;74;7
31/1/2021;Santa Cruz;78;75
31/1/2021;Santa Fe;82;176
31/1/2021;Santiago del Estero;86;88
31/1/2021;Tierra del Fuego;94;74
31/1/2021;Tucumán;90;46
1/2/2021;Buenos Aires;6;3916
1/2/2021;CABA;2;1289
1/2/2021;Catamarca;10;67
1/2/2021;Chaco;22;161
1/2/2021;Chubut;26;312
1/2/2021;Corrientes;18;295
1/2/2021;Córdoba;14;516
1/2/2021;Entre Ríos;30;275
1/2/2021;Formosa;34;5
1/2/2021;Jujuy;38;33
1/2/2021;La Pampa;42;101
1/2/2021;La Rioja;46;5
1/2/2021;Mendoza;50;122
1/2/2021;Misiones;54;180
1/2/2021;Neuquén;58;403
1/2/2021;Río Negro;62;332
1/2/2021;SIN ESPECIFICAR;99;13
1/2/2021;Salta;66;87
1/2/2021;San Juan;70;60
1/2/2021;San Luis;74;9
1/2/2021;Santa Cruz;78;191
1/2/2021;Santa Fe;82;633
1/2/2021;Santiago del Estero;86;87
1/2/2021;Tierra del Fuego;94;33
1/2/2021;Tucumán;90;178
2/2/2021;Buenos Aires;6;3668
2/2/2021;CABA;2;1203
2/2/2021;Catamarca;10;97
2/2/2021;Chaco;22;155
2/2/2021;Chubut;26;293
2/2/2021;Corrientes;18;189
2/2/2021;Córdoba;14;529
2/2/2021;Entre Ríos;30;290
2/2/2021;Formosa;34;4
2/2/2021;Jujuy;38;27
2/2/2021;La Pampa;42;94
2/2/2021;La Rioja;46;11
2/2/2021;Mendoza;50;142
2/2/2021;Misiones;54;171
2/2/2021;Neuquén;58;344
2/2/2021;Río Negro;62;311
2/2/2021;SIN ESPECIFICAR;99;4
2/2/2021;Salta;66;80
2/2/2021;San Juan;70;81
2/2/2021;San Luis;74;10
2/2/2021;Santa Cruz;78;156
2/2/2021;Santa Fe;82;730
2/2/2021;Santiago del Estero;86;96
2/2/2021;Tierra del Fuego;94;45
2/2/2021;Tucumán;90;178
3/2/2021;Buenos Aires;6;3598
3/2/2021;CABA;2;1126
3/2/2021;Catamarca;10;134
3/2/2021;Chaco;22;112
3/2/2021;Chubut;26;224
3/2/2021;Corrientes;18;259
3/2/2021;Córdoba;14;649
3/2/2021;Entre Ríos;30;191
3/2/2021;Formosa;34;4
3/2/2021;Jujuy;38;36
3/2/2021;La Pampa;42;97
3/2/2021;La Rioja;46;21
3/2/2021;Mendoza;50;164
3/2/2021;Misiones;54;241
3/2/2021;Neuquén;58;542
3/2/2021;Río Negro;62;225
3/2/2021;SIN ESPECIFICAR;99;12
3/2/2021;Salta;66;80
3/2/2021;San Juan;70;67
3/2/2021;San Luis;74;7
3/2/2021;Santa Cruz;78;166
3/2/2021;Santa Fe;82;503
3/2/2021;Santiago del Estero;86;100
3/2/2021;Tierra del Fuego;94;50
3/2/2021;Tucumán;90;158
4/2/2021;Buenos Aires;6;3069
4/2/2021;CABA;2;1041
4/2/2021;Catamarca;10;134
4/2/2021;Chaco;22;158
4/2/2021;Chubut;26;203
4/2/2021;Corrientes;18;352
4/2/2021;Córdoba;14;585
4/2/2021;Entre Ríos;30;283
4/2/2021;Formosa;34;10
4/2/2021;Jujuy;38;33
4/2/2021;La Pampa;42;89
4/2/2021;La Rioja;46;21
4/2/2021;Mendoza;50;144
4/2/2021;Misiones;54;203
4/2/2021;Neuquén;58;392
4/2/2021;Río Negro;62;210
4/2/2021;SIN ESPECIFICAR;99;8
4/2/2021;Salta;66;111
4/2/2021;San Juan;70;77
4/2/2021;San Luis;74;3
4/2/2021;Santa Cruz;78;173
4/2/2021;Santa Fe;82;495
4/2/2021;Santiago del Estero;86;67
4/2/2021;Tierra del Fuego;94;41
4/2/2021;Tucumán;90;145
5/2/2021;Buenos Aires;6;3348
5/2/2021;CABA;2;774
5/2/2021;Catamarca;10;119
5/2/2021;Chaco;22;158
5/2/2021;Chubut;26;300
5/2/2021;Corrientes;18;81
5/2/2021;Córdoba;14;629
5/2/2021;Entre Ríos;30;240
5/2/2021;Formosa;34;4
5/2/2021;Jujuy;38;42
5/2/2021;La Pampa;42;101
5/2/2021;La Rioja;46;30
5/2/2021;Mendoza;50;172
5/2/2021;Misiones;54;165
5/2/2021;Neuquén;58;326
5/2/2021;Río Negro;62;221
5/2/2021;SIN ESPECIFICAR;99;7
5/2/2021;Salta;66;109
5/2/2021;San Juan;70;53
5/2/2021;San Luis;74;7
5/2/2021;Santa Cruz;78;141
5/2/2021;Santa Fe;82;527
5/2/2021;Santiago del Estero;86;101
5/2/2021;Tierra del Fuego;94;52
5/2/2021;Tucumán;90;141
6/2/2021;Buenos Aires;6;1944
6/2/2021;CABA;2;651
6/2/2021;Catamarca;10;22
6/2/2021;Chaco;22;113
6/2/2021;Chubut;26;75
6/2/2021;Corrientes;18;266
6/2/2021;Córdoba;14;210
6/2/2021;Entre Ríos;30;104
6/2/2021;Formosa;34;12
6/2/2021;Jujuy;38;23
6/2/2021;La Pampa;42;61
6/2/2021;La Rioja;46;60
6/2/2021;Mendoza;50;41
6/2/2021;Misiones;54;129
6/2/2021;Neuquén;58;223
6/2/2021;Río Negro;62;108
6/2/2021;SIN ESPECIFICAR;99;6
6/2/2021;Salta;66;39
6/2/2021;San Juan;70;5
6/2/2021;San Luis;74;1
6/2/2021;Santa Cruz;78;99
6/2/2021;Santa Fe;82;266
6/2/2021;Santiago del Estero;86;39
6/2/2021;Tierra del Fuego;94;15
6/2/2021;Tucumán;90;52
7/2/2021;Buenos Aires;6;1222
7/2/2021;CABA;2;517
7/2/2021;Catamarca;10;115
7/2/2021;Chaco;22;54
7/2/2021;Chubut;26;51
7/2/2021;Corrientes;18;91
7/2/2021;Córdoba;14;228
7/2/2021;Entre Ríos;30;39
7/2/2021;Formosa;34;4
7/2/2021;Jujuy;38;17
7/2/2021;La Pampa;42;49
7/2/2021;La Rioja;46;14
7/2/2021;Mendoza;50;27
7/2/2021;Misiones;54;185
7/2/2021;Neuquén;58;144
7/2/2021;Río Negro;62;78
7/2/2021;SIN ESPECIFICAR;99;4
7/2/2021;Salta;66;9
7/2/2021;San Juan;70;14
7/2/2021;Santa Cruz;78;39
7/2/2021;Santa Fe;82;144
7/2/2021;Santiago del Estero;86;60
7/2/2021;Tierra del Fuego;94;40
7/2/2021;Tucumán;90;66
8/2/2021;Buenos Aires;6;3452
8/2/2021;CABA;2;997
8/2/2021;Catamarca;10;122
8/2/2021;Chaco;22;119
8/2/2021;Chubut;26;262
8/2/2021;Corrientes;18;144
8/2/2021;Córdoba;14;532
8/2/2021;Entre Ríos;30;226
8/2/2021;Formosa;34;3
8/2/2021;Jujuy;38;31
8/2/2021;La Pampa;42;85
8/2/2021;La Rioja;46;4
8/2/2021;Mendoza;50;172
8/2/2021;Misiones;54;36
8/2/2021;Neuquén;58;336
8/2/2021;Río Negro;62;246
8/2/2021;SIN ESPECIFICAR;99;10
8/2/2021;Salta;66;127
8/2/2021;San Juan;70;73
8/2/2021;San Luis;74;11
8/2/2021;Santa Cruz;78;143
8/2/2021;Santa Fe;82;467
8/2/2021;Santiago del Estero;86;69
8/2/2021;Tierra del Fuego;94;42
8/2/2021;Tucumán;90;135
9/2/2021;Buenos Aires;6;3213
9/2/2021;CABA;2;815
9/2/2021;Catamarca;10;100
9/2/2021;Chaco;22;157
9/2/2021;Chubut;26;247
9/2/2021;Corrientes;18;133
9/2/2021;Córdoba;14;740
9/2/2021;Entre Ríos;30;192
9/2/2021;Formosa;34;15
9/2/2021;Jujuy;38;46
9/2/2021;La Pampa;42;83
9/2/2021;La Rioja;46;15
9/2/2021;Mendoza;50;148
9/2/2021;Misiones;54;64
9/2/2021;Neuquén;58;304
9/2/2021;Río Negro;62;240
9/2/2021;SIN ESPECIFICAR;99;9
9/2/2021;Salta;66;91
9/2/2021;San Juan;70;69
9/2/2021;San Luis;74;5
9/2/2021;Santa Cruz;78;108
9/2/2021;Santa Fe;82;516
9/2/2021;Santiago del Estero;86;69
9/2/2021;Tierra del Fuego;94;26
9/2/2021;Tucumán;90;112
10/2/2021;Buenos Aires;6;2950
10/2/2021;CABA;2;804
10/2/2021;Catamarca;10;87
10/2/2021;Chaco;22;157
10/2/2021;Chubut;26;212
10/2/2021;Corrientes;18;51
10/2/2021;Córdoba;14;599
10/2/2021;Entre Ríos;30;174
10/2/2021;Formosa;34;23
10/2/2021;Jujuy;38;29
10/2/2021;La Pampa;42;104
10/2/2021;La Rioja;46;27
10/2/2021;Mendoza;50;151
10/2/2021;Misiones;54;135
10/2/2021;Neuquén;58;424
10/2/2021;Río Negro;62;188
10/2/2021;SIN ESPECIFICAR;99;8
10/2/2021;Salta;66;85
10/2/2021;San Juan;70;67
10/2/2021;San Luis;74;13
10/2/2021;Santa Cruz;78;114
10/2/2021;Santa Fe;82;435
10/2/2021;Santiago del Estero;86;97
10/2/2021;Tierra del Fuego;94;69
10/2/2021;Tucumán;90;109
11/2/2021;Buenos Aires;6;2967
11/2/2021;CABA;2;782
11/2/2021;Catamarca;10;103
11/2/2021;Chaco;22;131
11/2/2021;Chubut;26;242
11/2/2021;Corrientes;18;65
11/2/2021;Córdoba;14;747
11/2/2021;Entre Ríos;30;153
11/2/2021;Formosa;34;35
11/2/2021;Jujuy;38;30
11/2/2021;La Pampa;42;83
11/2/2021;La Rioja;46;22
11/2/2021;Mendoza;50;130
11/2/2021;Misiones;54;95
11/2/2021;Neuquén;58;297
11/2/2021;Río Negro;62;176
11/2/2021;SIN ESPECIFICAR;99;4
11/2/2021;Salta;66;96
11/2/2021;San Juan;70;81
11/2/2021;San Luis;74;20
11/2/2021;Santa Cruz;78;120
11/2/2021;Santa Fe;82;389
11/2/2021;Santiago del Estero;86;81
11/2/2021;Tierra del Fuego;94;29
11/2/2021;Tucumán;90;161
12/2/2021;Buenos Aires;6;2989
12/2/2021;CABA;2;718
12/2/2021;Catamarca;10;117
12/2/2021;Chaco;22;84
12/2/2021;Chubut;26;206
12/2/2021;Corrientes;18;46
12/2/2021;Córdoba;14;655
12/2/2021;Entre Ríos;30;182
12/2/2021;Formosa;34;49
12/2/2021;Jujuy;38;53
12/2/2021;La Pampa;42;84
12/2/2021;La Rioja;46;67
12/2/2021;Mendoza;50;143
12/2/2021;Misiones;54;90
12/2/2021;Neuquén;58;275
12/2/2021;Río Negro;62;180
12/2/2021;SIN ESPECIFICAR;99;11
12/2/2021;Salta;66;108
12/2/2021;San Juan;70;46
12/2/2021;San Luis;74;773
12/2/2021;Santa Cruz;78;102
12/2/2021;Santa Fe;82;429
12/2/2021;Santiago del Estero;86;48
12/2/2021;Tierra del Fuego;94;52
12/2/2021;Tucumán;90;159
13/2/2021;Buenos Aires;6;1812
13/2/2021;CABA;2;604
13/2/2021;Catamarca;10;94
13/2/2021;Chaco;22;83
13/2/2021;Chubut;26;89
13/2/2021;Corrientes;18;78
13/2/2021;Córdoba;14;439
13/2/2021;Entre Ríos;30;91
13/2/2021;Formosa;34;45
13/2/2021;Jujuy;38;38
13/2/2021;La Pampa;42;57
13/2/2021;La Rioja;46;31
13/2/2021;Mendoza;50;95
13/2/2021;Misiones;54;125
13/2/2021;Neuquén;58;177
13/2/2021;Río Negro;62;128
13/2/2021;SIN ESPECIFICAR;99;7
13/2/2021;Salta;66;39
13/2/2021;San Juan;70;6
13/2/2021;San Luis;74;2723
13/2/2021;Santa Cruz;78;57
13/2/2021;Santa Fe;82;212
13/2/2021;Santiago del Estero;86;45
13/2/2021;Tierra del Fuego;94;34
13/2/2021;Tucumán;90;66
14/2/2021;Buenos Aires;6;1110
14/2/2021;CABA;2;476
14/2/2021;Catamarca;10;56
14/2/2021;Chaco;22;45
14/2/2021;Chubut;26;34
14/2/2021;Corrientes;18;41
14/2/2021;Córdoba;14;114
14/2/2021;Entre Ríos;30;47
14/2/2021;Formosa;34;16
14/2/2021;Jujuy;38;22
14/2/2021;La Pampa;42;38
14/2/2021;La Rioja;46;28
14/2/2021;Mendoza;50;28
14/2/2021;Misiones;54;102
14/2/2021;Neuquén;58;166
14/2/2021;Río Negro;62;61
14/2/2021;SIN ESPECIFICAR;99;2
14/2/2021;Salta;66;20
14/2/2021;San Juan;70;8
14/2/2021;San Luis;74;7
14/2/2021;Santa Cruz;78;42
14/2/2021;Santa Fe;82;167
14/2/2021;Santiago del Estero;86;27
14/2/2021;Tierra del Fuego;94;5
14/2/2021;Tucumán;90;59
15/2/2021;Buenos Aires;6;1587
15/2/2021;CABA;2;636
15/2/2021;Catamarca;10;44
15/2/2021;Chaco;22;76
15/2/2021;Chubut;26;42
15/2/2021;Corrientes;18;356
15/2/2021;Córdoba;14;223
15/2/2021;Entre Ríos;30;70
15/2/2021;Formosa;34;43
15/2/2021;Jujuy;38;37
15/2/2021;La Pampa;42;20
15/2/2021;La Rioja;46;18
15/2/2021;Mendoza;50;44
15/2/2021;Misiones;54;101
15/2/2021;Neuquén;58;104
15/2/2021;Río Negro;62;108
15/2/2021;SIN ESPECIFICAR;99;4
15/2/2021;Salta;66;34
15/2/2021;San Juan;70;10
15/2/2021;San Luis;74;193
15/2/2021;Santa Cruz;78;45
15/2/2021;Santa Fe;82;163
15/2/2021;Santiago del Estero;86;24
15/2/2021;Tierra del Fuego;94;22
15/2/2021;Tucumán;90;24
16/2/2021;Buenos Aires;6;1658
16/2/2021;CABA;2;617
16/2/2021;Catamarca;10;57
16/2/2021;Chaco;22;77
16/2/2021;Chubut;26;45
16/2/2021;Corrientes;18;713
16/2/2021;Córdoba;14;296
16/2/2021;Entre Ríos;30;65
16/2/2021;Formosa;34;46
16/2/2021;Jujuy;38;22
16/2/2021;La Pampa;42;65
16/2/2021;La Rioja;46;43
16/2/2021;Mendoza;50;41
16/2/2021;Misiones;54;107
16/2/2021;Neuquén;58;142
16/2/2021;Río Negro;62;61
16/2/2021;SIN ESPECIFICAR;99;6
16/2/2021;Salta;66;10
16/2/2021;San Juan;70;40
16/2/2021;San Luis;74;199
16/2/2021;Santa Cruz;78;77
16/2/2021;Santa Fe;82;196
16/2/2021;Santiago del Estero;86;42
